Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
DPpaulli7a;iterative;MMASV2;4093;4435,63;4579;110,19;338;658,00;1338;255,73
DPpaulli7a;iterative;ACSV2;4325;4768,50;5039;154,98;212;251,70;615;76,48
DPpaulli7a;parallel;EASV2;4094;4307,53;4524;124,05;247;463,30;938;202,75
DPpaulli7a;parallel;MMASV2;4144;4435,23;4583;107,56;201;444,73;1302;260,86
DPpaulli7a;iterative;EASV2;4202;4345,07;4544;72,21;426;817,33;1541;272,83
DPpaulli7a;parallel;RBASV2;4085;4352,27;4545;105,46;260;594,00;1470;334,23
DPpaulli7a;iterative;ASV2;4145;4319,07;4538;98,12;418;745,97;1629;260,63
DPpaulli7a;parallel;ACSV2;4503;4854,07;5177;173,99;70;108,40;192;39,74
DPpaulli7a;parallel;ASV2;4202;4359,23;4526;94,79;265;454,93;956;185,08
DPpaulli7a;iterative;RBASV2;3886;4290,37;4444;130,96;430;803,70;1408;279,39
DPpaulli8a;parallel;ACSV2;4521;4812,50;5099;158,80;94;135,07;258;53,04
DPpaulli8a;parallel;RBASV2;3859;4188,17;4394;102,11;285;617,43;1635;306,50
DPpaulli8a;iterative;ACSV2;4415;4670,47;4958;148,13;314;358,40;784;81,82
DPpaulli8a;parallel;ASV2;4074;4200,10;4310;65,71;361;621,13;1081;207,91
DPpaulli8a;parallel;EASV2;3957;4197,87;4419;100,19;294;536,97;1048;191,78
DPpaulli8a;iterative;ASV2;3829;4188,97;4417;120,23;664;1099,03;2269;439,76
DPpaulli8a;iterative;EASV2;3980;4235,13;4508;120,96;625;964,47;1486;247,75
DPpaulli8a;iterative;RBASV2;3786;4168,07;4376;143,91;592;1268,63;2502;479,32
DPpaulli8a;parallel;MMASV2;4146;4463,87;4613;106,62;191;431,23;1311;271,30
DPpaulli8a;iterative;MMASV2;4161;4442,10;4691;116,47;436;861,37;1739;415,87
DPpaulli9a;parallel;RBASV2;3894;4202,30;4394;109,89;361;695,70;1377;334,62
DPpaulli9a;parallel;ASV2;4068;4225,37;4356;73,87;431;638,50;1041;175,42
DPpaulli9a;iterative;EASV2;3887;4168,50;4353;111,12;910;1647,43;2800;487,30
DPpaulli9a;iterative;ASV2;4033;4209,40;4333;79,08;909;1431,83;1950;313,14
DPpaulli9a;iterative;ACSV2;4413;4672,10;4957;144,09;439;491,50;945;89,81
DPpaulli9a;parallel;MMASV2;4137;4395,37;4597;94,89;290;594,27;1369;308,43
DPpaulli9a;parallel;EASV2;3883;4197,67;4409;130,83;389;693,37;1214;264,00
DPpaulli9a;iterative;MMASV2;4114;4365,93;4593;103,09;638;1335,80;2999;645,86
DPpaulli9a;iterative;RBASV2;3847;4198,07;4350;108,37;873;1472,03;2975;522,64
DPpaulli9a;parallel;ACSV2;4247;4735,70;5110;189,18;130;170,40;351;68,17
