Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
DPpaulli6a;iterative;ACSV3;3728;4251,03;4559;141,06;228;276,70;694;92,60
DPpaulli6a;parallel;RBASV3;3731;3880,43;4018;64,49;86;189,60;1131;188,81
DPpaulli6a;iterative;MMASV3;3933;4076,90;4273;67,54;229;456,83;816;162,43
DPpaulli6a;iterative;greedy;6201;6201,00;6201;0,00;1;1,03;2;0,18
DPpaulli6a;parallel;MMASV3;3851;4066,20;4235;101,04;70;170,93;689;129,39
DPpaulli6a;iterative;ASV3;3698;3885,17;4041;96,36;288;507,37;1186;192,72
DPpaulli6a;parallel;ACSV3;4023;4343,17;4633;168,05;62;111,80;280;61,03
DPpaulli6a;parallel;ASV3;3621;3903,47;4074;103,05;84;183,03;790;152,14
DPpaulli6a;parallel;EASV3;3602;3868,93;4075;118,22;92;208,37;652;132,73
DPpaulli6a;iterative;EASV3;3581;3874,63;4072;125,64;275;479,77;944;189,12
DPpaulli6a;iterative;RBASV3;3672;3862,67;4035;90,51;281;535,13;944;184,36
DPpaulli7a;parallel;EASV3;4194;4357,93;4528;79,63;203;405,63;1587;267,79
DPpaulli7a;parallel;RBASV3;4110;4302,37;4512;117,65;201;415,87;919;199,49
DPpaulli7a;parallel;ACSV3;4485;4829,40;5041;131,41;93;138,93;307;75,36
DPpaulli7a;iterative;RBASV3;4128;4310,60;4470;97,54;572;972,43;2272;428,06
DPpaulli7a;iterative;EASV3;4089;4344,20;4550;92,56;571;1000,20;2215;379,97
DPpaulli7a;iterative;ACSV3;4296;4686,30;4999;163,24;354;395,33;959;108,12
DPpaulli7a;iterative;ASV3;4183;4355,37;4521;89,13;573;1036,50;1961;369,71
DPpaulli7a;parallel;ASV3;4191;4358,53;4547;87,87;202;364,13;778;130,57
DPpaulli7a;iterative;greedy;8636;8636,00;8636;0,00;1;1,10;3;0,40
DPpaulli7a;iterative;MMASV3;4208;4428,90;4594;88,50;517;937,83;2083;442,28
DPpaulli7a;parallel;MMASV3;4168;4431,03;4631;112,72;173;352,97;1393;238,29
DPpaulli8a;iterative;ASV3;3987;4205,70;4411;105,72;842;1349,97;3361;509,41
DPpaulli8a;iterative;EASV3;3982;4206,10;4392;90,57;795;1270,53;2428;378,06
DPpaulli8a;iterative;greedy;6947;6947,00;6947;0,00;1;1,90;3;0,48
DPpaulli8a;iterative;MMASV3;4268;4463,47;4625;98,25;648;1081,17;1835;405,94
DPpaulli8a;parallel;ASV3;3947;4210,33;4383;93,63;275;471,20;1501;226,42
DPpaulli8a;parallel;MMASV3;4243;4449,57;4703;111,28;191;435,13;1216;248,63
DPpaulli8a;iterative;RBASV3;3848;4161,53;4413;117,72;782;1500,27;2735;533,91
DPpaulli8a;parallel;ACSV3;4321;4798,30;5102;173,45;113;162,53;366;85,75
DPpaulli8a;parallel;RBASV3;3918;4201,13;4370;104,36;249;482,60;983;212,14
DPpaulli8a;parallel;EASV3;3912;4197,40;4402;118,03;268;509,13;1634;255,71
DPpaulli8a;iterative;ACSV3;4165;4639,67;4855;154,69;448;514,63;1041;106,20
DPpaulli9a;iterative;RBASV3;3948;4205,03;4417;103,62;1036;1660,03;2887;474,13
DPpaulli9a;parallel;ASV3;4100;4246,03;4494;96,09;298;568,03;1034;199,63
DPpaulli9a;iterative;greedy;8149;8149,00;8149;0,00;2;2,33;4;0,55
DPpaulli9a;iterative;ASV3;3930;4201,80;4352;101,02;997;1698,40;3113;548,98
DPpaulli9a;iterative;ACSV3;4128;4646,50;5116;206,91;591;654,87;1130;96,74
DPpaulli9a;iterative;MMASV3;4193;4403,23;4563;87,32;846;1220,63;1783;288,78
DPpaulli9a;iterative;EASV3;3950;4202,43;4445;102,91;931;1697,07;2543;455,77
DPpaulli9a;parallel;RBASV3;3884;4197,47;4395;98,42;340;618,43;1711;279,51
DPpaulli9a;parallel;MMASV3;3994;4377,67;4616;142,79;263;505,00;1651;290,49
DPpaulli9a;parallel;ACSV3;4351;4805,90;5079;184,23;153;196,43;524;97,13
DPpaulli9a;parallel;EASV3;3958;4179,43;4435;116,25;331;662,37;1157;193,86
